nodenumber     x-coordinate     y-coordinate 
      5703  1.861994839E+00  1.172306096E+00 
      5704  1.349270773E+00  1.172412033E+00 
      5705  1.073108781E+00  1.172428986E+00 
      5706  1.625376141E+00  1.173403485E+00 
      5707  1.881709862E+00  1.173854720E+00 
      5708  1.092829871E+00  1.173869566E+00 
      5709  1.368989840E+00  1.173888627E+00 
      5710  1.645093186E+00  1.174916094E+00 
      5711  1.112550961E+00  1.175310146E+00 
      5712  1.388708908E+00  1.175365221E+00 
      5713  1.901424885E+00  1.175403343E+00 
      5714  1.664810231E+00  1.176428703E+00 
      5715  1.132272051E+00  1.176750726E+00 
      5716  1.408427975E+00  1.176841816E+00 
      5717  1.921139908E+00  1.176951967E+00 
      5718  1.684527276E+00  1.177941312E+00 
      5719  1.151993140E+00  1.178191306E+00 
      5720  1.428147043E+00  1.178318410E+00 
      5721  1.940854931E+00  1.178500590E+00 
      5722  1.704244321E+00  1.179453921E+00 
      5723  1.171714230E+00  1.179631886E+00 
      5724  1.447866110E+00  1.179795005E+00 
      5725  1.960569954E+00  1.180049213E+00 
      5726  1.723961367E+00  1.180966529E+00 
      5727  1.191435320E+00  1.181072466E+00 
      5728  1.467585178E+00  1.181271599E+00 
      5729  1.980284977E+00  1.181597837E+00 
      5730  1.743678412E+00  1.182479138E+00 
      5731  1.211156410E+00  1.182513046E+00 
      5732  1.487304245E+00  1.182748193E+00 
      5733  2.000000000E+00  1.183146460E+00 
      5734  1.230877500E+00  1.183953626E+00 
      5735  1.763395457E+00  1.183991747E+00 
      5736  1.507023313E+00  1.184224788E+00 
      5737  1.250598589E+00  1.185394205E+00 
      5738  1.783112502E+00  1.185504356E+00 
      5739  1.526742380E+00  1.185701382E+00 
      5740  1.270319679E+00  1.186834785E+00 
      5741  1.802829548E+00  1.187016965E+00 
      5742  1.546461448E+00  1.187177977E+00 
      5743  6.591949209E-16  1.187500000E+00 
      5744  1.988242574E-02  1.187500000E+00 
      5745  3.976485149E-02  1.187500000E+00 
      5746  5.964727723E-02  1.187500000E+00 
      5747  7.952970297E-02  1.187500000E+00 
      5748  9.941212871E-02  1.187500000E+00 
      5749  1.192945545E-01  1.187500000E+00 
      5750  1.391769802E-01  1.187500000E+00 
      5751  1.590594059E-01  1.187500000E+00 
      5752  1.789418317E-01  1.187500000E+00 
      5753  1.988242574E-01  1.187500000E+00 
      5754  2.187066832E-01  1.187500000E+00 
      5755  2.385891089E-01  1.187500000E+00 
      5756  2.584715347E-01  1.187500000E+00 
      5757  2.783539604E-01  1.187500000E+00 
      5758  2.982363861E-01  1.187500000E+00 
      5759  3.181188119E-01  1.187500000E+00 
      5760  3.380012376E-01  1.187500000E+00 
      5761  3.578836634E-01  1.187500000E+00 
      5762  3.777660891E-01  1.187500000E+00 
      5763  3.976485149E-01  1.187500000E+00 
      5764  4.175309406E-01  1.187500000E+00 
      5765  4.374133663E-01  1.187500000E+00 
      5766  4.572957921E-01  1.187500000E+00 
      5767  4.771782178E-01  1.187500000E+00 
      5768  4.970606436E-01  1.187500000E+00 
      5769  5.169430693E-01  1.187500000E+00 
      5770  5.368254950E-01  1.187500000E+00 
      5771  5.567079208E-01  1.187500000E+00 
      5772  5.765903465E-01  1.187500000E+00 
      5773  5.964727723E-01  1.187500000E+00 
      5774  6.163551980E-01  1.187500000E+00 
      5775  6.362376238E-01  1.187500000E+00 
      5776  6.561200495E-01  1.187500000E+00 
      5777  6.760024752E-01  1.187500000E+00 
      5778  6.958849010E-01  1.187500000E+00 
      5779  7.157673267E-01  1.187500000E+00 
      5780  7.356497525E-01  1.187500000E+00 
      5781  7.555321782E-01  1.187500000E+00 
      5782  7.754146040E-01  1.187500000E+00 
      5783  7.952970297E-01  1.187500000E+00 
      5784  8.151794554E-01  1.187500000E+00 
      5785  8.350618812E-01  1.187500000E+00 
      5786  8.549443069E-01  1.187500000E+00 
      5787  8.748267327E-01  1.187500000E+00 
      5788  8.947091584E-01  1.187500000E+00 
      5789  9.145915842E-01  1.187500000E+00 
      5790  9.344740099E-01  1.187500000E+00 
      5791  9.543564356E-01  1.187500000E+00 
      5792  9.742388614E-01  1.187500000E+00 
      5793  9.941212871E-01  1.187500000E+00 
      5794  1.290040769E+00  1.188275365E+00 
      5795  1.822546593E+00  1.188529574E+00 
      5796  1.566180515E+00  1.188654571E+00 
      5797  1.013844399E+00  1.188904565E+00 
      5798  1.309761859E+00  1.189715945E+00 
      5799  1.842263638E+00  1.190042183E+00 
      5800  1.585899583E+00  1.190131165E+00 
      5801  1.033567511E+00  1.190309131E+00 
      5802  1.329482948E+00  1.191156525E+00 
      5803  1.861980683E+00  1.191554792E+00 
      5804  1.605618650E+00  1.191607760E+00 
      5805  1.053290623E+00  1.191713696E+00 
      5806  1.349204038E+00  1.192597105E+00 
      5807  1.881697729E+00  1.193067401E+00 
      5808  1.625337718E+00  1.193084354E+00 
      5809  1.073013735E+00  1.193118262E+00 
      5810  1.368925128E+00  1.194037685E+00 
      5811  1.092736847E+00  1.194522827E+00 
      5812  1.645056785E+00  1.194560949E+00 
      5813  1.901414774E+00  1.194580010E+00 
      5814  1.388646218E+00  1.195478265E+00 
      5815  1.112459959E+00  1.195927392E+00 
      5816  1.664775853E+00  1.196037543E+00 
      5817  1.921131819E+00  1.196092618E+00 
      5818  1.408367307E+00  1.196918845E+00 
      5819  1.132183071E+00  1.197331958E+00 
      5820  1.684494920E+00  1.197514138E+00 
      5821  1.940848864E+00  1.197605227E+00 
      5822  1.428088397E+00  1.198359425E+00 
      5823  1.151906183E+00  1.198736523E+00 
      5824  1.704213988E+00  1.198990732E+00 
      5825  1.960565910E+00  1.199117836E+00 
      5826  1.447809487E+00  1.199800005E+00 
      5827  1.171629295E+00  1.200141089E+00 
      5828  1.723933055E+00  1.200467326E+00 
      5829  1.980282955E+00  1.200630445E+00 
      5830  1.467530577E+00  1.201240584E+00 
      5831  1.191352407E+00  1.201545654E+00 
      5832  1.743652123E+00  1.201943921E+00 
      5833  2.000000000E+00  1.202143054E+00 
      5834  1.487251666E+00  1.202681164E+00 
      5835  1.211075519E+00  1.202950220E+00 
      5836  1.763371190E+00  1.203420515E+00 
      5837  1.506972756E+00  1.204121744E+00 
      5838  1.230798631E+00  1.204354785E+00 
      5839  1.783090258E+00  1.204897110E+00 
      5840  1.526693846E+00  1.205562324E+00 
      5841  1.250521743E+00  1.205759350E+00 
      5842  1.802809325E+00  1.206373704E+00 
      5843  1.546414936E+00  1.207002904E+00 
      5844  1.270244855E+00  1.207163916E+00 
      5845  1.822528393E+00  1.207850298E+00 
      5846  6.707597440E-16  1.208333333E+00 
      5847  1.988036304E-02  1.208333333E+00 
      5848  3.976072607E-02  1.208333333E+00 
      5849  5.964108911E-02  1.208333333E+00 
      5850  7.952145215E-02  1.208333333E+00 
      5851  9.940181518E-02  1.208333333E+00 
      5852  1.192821782E-01  1.208333333E+00 
      5853  1.391625413E-01  1.208333333E+00 
      5854  1.590429043E-01  1.208333333E+00 
      5855  1.789232673E-01  1.208333333E+00 
      5856  1.988036304E-01  1.208333333E+00 
      5857  2.186839934E-01  1.208333333E+00 
      5858  2.385643564E-01  1.208333333E+00 
      5859  2.584447195E-01  1.208333333E+00 
      5860  2.783250825E-01  1.208333333E+00 
      5861  2.982054455E-01  1.208333333E+00 
      5862  3.180858086E-01  1.208333333E+00 
      5863  3.379661716E-01  1.208333333E+00 
      5864  3.578465347E-01  1.208333333E+00 
      5865  3.777268977E-01  1.208333333E+00 
      5866  3.976072607E-01  1.208333333E+00 
      5867  4.174876238E-01  1.208333333E+00 
      5868  4.373679868E-01  1.208333333E+00 
      5869  4.572483498E-01  1.208333333E+00 
      5870  4.771287129E-01  1.208333333E+00 
      5871  4.970090759E-01  1.208333333E+00 
      5872  5.168894389E-01  1.208333333E+00 
      5873  5.367698020E-01  1.208333333E+00 
      5874  5.566501650E-01  1.208333333E+00 
      5875  5.765305281E-01  1.208333333E+00 
      5876  5.964108911E-01  1.208333333E+00 
      5877  6.162912541E-01  1.208333333E+00 
      5878  6.361716172E-01  1.208333333E+00 
      5879  6.560519802E-01  1.208333333E+00 
      5880  6.759323432E-01  1.208333333E+00 
      5881  6.958127063E-01  1.208333333E+00 
      5882  7.156930693E-01  1.208333333E+00 
      5883  7.355734323E-01  1.208333333E+00 
      5884  7.554537954E-01  1.208333333E+00 
      5885  7.753341584E-01  1.208333333E+00 
      5886  7.952145215E-01  1.208333333E+00 
      5887  8.150948845E-01  1.208333333E+00 
      5888  8.349752475E-01  1.208333333E+00 
      5889  8.548556106E-01  1.208333333E+00 
      5890  8.747359736E-01  1.208333333E+00 
      5891  8.946163366E-01  1.208333333E+00 
      5892  9.144966997E-01  1.208333333E+00 
      5893  9.343770627E-01  1.208333333E+00 
      5894  9.542574257E-01  1.208333333E+00 
      5895  9.741377888E-01  1.208333333E+00 
      5896  9.940181518E-01  1.208333333E+00 
      5897  1.566136025E+00  1.208443484E+00 
      5898  1.289967967E+00  1.208568481E+00 
      5899  1.842247460E+00  1.209326893E+00 
      5900  1.013743286E+00  1.209701884E+00 
      5901  1.585857115E+00  1.209884064E+00 
      5902  1.309691079E+00  1.209973047E+00 
      5903  1.861966528E+00  1.210803487E+00 
      5904  1.033468420E+00  1.211070435E+00 
      5905  1.605578205E+00  1.211324644E+00 
      5906  1.329414191E+00  1.211377612E+00 
      5907  1.881685595E+00  1.212280082E+00 
      5908  1.053193555E+00  1.212438986E+00 
      5909  1.625299295E+00  1.212765224E+00 
      5910  1.349137303E+00  1.212782177E+00 
      5911  1.901404663E+00  1.213756676E+00 
      5912  1.072918689E+00  1.213807537E+00 
      5913  1.368860415E+00  1.214186743E+00 
      5914  1.645020384E+00  1.214205804E+00 
      5915  1.092643823E+00  1.215176088E+00 
      5916  1.921123730E+00  1.215233270E+00 
      5917  1.388583527E+00  1.215591308E+00 
      5918  1.664741474E+00  1.215646384E+00 
      5919  1.112368957E+00  1.216544639E+00 
      5920  1.940842798E+00  1.216709865E+00 
      5921  1.408306639E+00  1.216995874E+00 
      5922  1.684462564E+00  1.217086963E+00 
      5923  1.132094092E+00  1.217913190E+00 
      5924  1.960561865E+00  1.218186459E+00 
      5925  1.428029752E+00  1.218400439E+00 
      5926  1.704183654E+00  1.218527543E+00 
      5927  1.151819226E+00  1.219281741E+00 
      5928  1.980280933E+00  1.219663054E+00 
      5929  1.447752864E+00  1.219805004E+00 
      5930  1.723904743E+00  1.219968123E+00 
      5931  1.171544360E+00  1.220650292E+00 
      5932  2.000000000E+00  1.221139648E+00 
      5933  1.467475976E+00  1.221209570E+00 
      5934  1.743625833E+00  1.221408703E+00 
      5935  1.191269495E+00  1.222018842E+00 
      5936  1.487199088E+00  1.222614135E+00 
      5937  1.763346923E+00  1.222849283E+00 
      5938  1.210994629E+00  1.223387393E+00 
      5939  1.506922200E+00  1.224018701E+00 
      5940  1.783068013E+00  1.224289863E+00 
      5941  1.230719763E+00  1.224755944E+00 
      5942  1.526645312E+00  1.225423266E+00 
      5943  1.802789102E+00  1.225730443E+00 
      5944  1.250444897E+00  1.226124495E+00 
      5945  1.546368424E+00  1.226827831E+00 
      5946  1.822510192E+00  1.227171023E+00 
      5947  1.270170032E+00  1.227493046E+00 
      5948  1.566091536E+00  1.228232397E+00 
      5949  1.842231282E+00  1.228611603E+00 
      5950  1.289895166E+00  1.228861597E+00 
      5951  6.823245672E-16  1.229166667E+00 
      5952  1.987830033E-02  1.229166667E+00 
      5953  3.975660066E-02  1.229166667E+00 
      5954  5.963490099E-02  1.229166667E+00 
      5955  7.951320132E-02  1.229166667E+00 
      5956  9.939150165E-02  1.229166667E+00 
      5957  1.192698020E-01  1.229166667E+00 
      5958  1.391481023E-01  1.229166667E+00 
      5959  1.590264026E-01  1.229166667E+00 
      5960  1.789047030E-01  1.229166667E+00 
      5961  1.987830033E-01  1.229166667E+00 
      5962  2.186613036E-01  1.229166667E+00 
      5963  2.385396040E-01  1.229166667E+00 
      5964  2.584179043E-01  1.229166667E+00 
      5965  2.782962046E-01  1.229166667E+00 
      5966  2.981745050E-01  1.229166667E+00 
      5967  3.180528053E-01  1.229166667E+00 
      5968  3.379311056E-01  1.229166667E+00 
      5969  3.578094059E-01  1.229166667E+00 
      5970  3.776877063E-01  1.229166667E+00 
      5971  3.975660066E-01  1.229166667E+00 
      5972  4.174443069E-01  1.229166667E+00 
      5973  4.373226073E-01  1.229166667E+00 
      5974  4.572009076E-01  1.229166667E+00 
      5975  4.770792079E-01  1.229166667E+00 
      5976  4.969575083E-01  1.229166667E+00 
      5977  5.168358086E-01  1.229166667E+00 
      5978  5.367141089E-01  1.229166667E+00 
      5979  5.565924092E-01  1.229166667E+00 
      5980  5.764707096E-01  1.229166667E+00 
      5981  5.963490099E-01  1.229166667E+00 
      5982  6.162273102E-01  1.229166667E+00 
      5983  6.361056106E-01  1.229166667E+00 
      5984  6.559839109E-01  1.229166667E+00 
      5985  6.758622112E-01  1.229166667E+00 
      5986  6.957405116E-01  1.229166667E+00 
      5987  7.156188119E-01  1.229166667E+00 
      5988  7.354971122E-01  1.229166667E+00 
      5989  7.553754125E-01  1.229166667E+00 
      5990  7.752537129E-01  1.229166667E+00 
      5991  7.951320132E-01  1.229166667E+00 
      5992  8.150103135E-01  1.229166667E+00 
      5993  8.348886139E-01  1.229166667E+00 
      5994  8.547669142E-01  1.229166667E+00 
      5995  8.746452145E-01  1.229166667E+00 
      5996  8.945235149E-01  1.229166667E+00 
      5997  9.144018152E-01  1.229166667E+00 
      5998  9.342801155E-01  1.229166667E+00 
      5999  9.541584158E-01  1.229166667E+00 
      6000  9.740367162E-01  1.229166667E+00 
      6001  9.939150165E-01  1.229166667E+00 
      6002  1.585814648E+00  1.229636962E+00 
      6003  1.861952372E+00  1.230052183E+00 
      6004  1.309620300E+00  1.230230148E+00 
      6005  1.013642173E+00  1.230499203E+00 
      6006  1.605537760E+00  1.231041528E+00 
      6007  1.881673461E+00  1.231492763E+00 
      6008  1.329345435E+00  1.231598699E+00 
      6009  1.033369330E+00  1.231831739E+00 
      6010  1.625260872E+00  1.232446093E+00 
      6011  1.901394551E+00  1.232933342E+00 
      6012  1.349070569E+00  1.232967250E+00 
      6013  1.053096486E+00  1.233164276E+00 
      6014  1.644983984E+00  1.233850659E+00 
      6015  1.368795703E+00  1.234335801E+00 
      6016  1.921115641E+00  1.234373922E+00 
      6017  1.072823643E+00  1.234496812E+00 
      6018  1.664707096E+00  1.235255224E+00 
      6019  1.388520837E+00  1.235704352E+00 
      6020  1.940836731E+00  1.235814502E+00 
      6021  1.092550799E+00  1.235829349E+00 
      6022  1.684430208E+00  1.236659789E+00 
      6023  1.408245972E+00  1.237072902E+00 
      6024  1.112277956E+00  1.237161885E+00 
      6025  1.960557820E+00  1.237255082E+00 
      6026  1.704153320E+00  1.238064355E+00 
      6027  1.427971106E+00  1.238441453E+00 
      6028  1.132005112E+00  1.238494422E+00 
      6029  1.980278910E+00  1.238695662E+00 
      6030  1.723876432E+00  1.239468920E+00 
      6031  1.447696240E+00  1.239810004E+00 
      6032  1.151732269E+00  1.239826958E+00 
      6033  2.000000000E+00  1.240136242E+00 
      6034  1.743599544E+00  1.240873486E+00 
      6035  1.171459425E+00  1.241159494E+00 
      6036  1.467421374E+00  1.241178555E+00 
      6037  1.763322656E+00  1.242278051E+00 
      6038  1.191186582E+00  1.242492031E+00 
      6039  1.487146509E+00  1.242547106E+00 
      6040  1.783045768E+00  1.243682616E+00 
      6041  1.210913738E+00  1.243824567E+00 
      6042  1.506871643E+00  1.243915657E+00 
      6043  1.802768880E+00  1.245087182E+00 
      6044  1.230640895E+00  1.245157104E+00 
      6045  1.526596777E+00  1.245284208E+00 
      6046  1.250368052E+00  1.246489640E+00 
      6047  1.822491992E+00  1.246491747E+00 
      6048  1.546321912E+00  1.246652759E+00 
      6049  1.270095208E+00  1.247822176E+00 
      6050  1.842215104E+00  1.247896313E+00 
      6051  1.566047046E+00  1.248021310E+00 
      6052  1.289822365E+00  1.249154713E+00 
      6053  1.861938216E+00  1.249300878E+00 
      6054  1.585772180E+00  1.249389861E+00 
      6055  6.938893904E-16  1.250000000E+00 
      6056  1.987623762E-02  1.250000000E+00 
      6057  3.975247525E-02  1.250000000E+00 
      6058  5.962871287E-02  1.250000000E+00 
      6059  7.950495050E-02  1.250000000E+00 
      6060  9.938118812E-02  1.250000000E+00 
      6061  1.192574257E-01  1.250000000E+00 
      6062  1.391336634E-01  1.250000000E+00 
      6063  1.590099010E-01  1.250000000E+00 
      6064  1.788861386E-01  1.250000000E+00 
      6065  1.987623762E-01  1.250000000E+00 
      6066  2.186386139E-01  1.250000000E+00 
      6067  2.385148515E-01  1.250000000E+00 
      6068  2.583910891E-01  1.250000000E+00 
      6069  2.782673267E-01  1.250000000E+00 
      6070  2.981435644E-01  1.250000000E+00 
      6071  3.180198020E-01  1.250000000E+00 
      6072  3.378960396E-01  1.250000000E+00 
      6073  3.577722772E-01  1.250000000E+00 
      6074  3.776485149E-01  1.250000000E+00 
      6075  3.975247525E-01  1.250000000E+00 
      6076  4.174009901E-01  1.250000000E+00 
      6077  4.372772277E-01  1.250000000E+00 
      6078  4.571534653E-01  1.250000000E+00 
      6079  4.770297030E-01  1.250000000E+00 
      6080  4.969059406E-01  1.250000000E+00 
      6081  5.167821782E-01  1.250000000E+00 
      6082  5.366584158E-01  1.250000000E+00 
      6083  5.565346535E-01  1.250000000E+00 
      6084  5.764108911E-01  1.250000000E+00 
      6085  5.962871287E-01  1.250000000E+00 
      6086  6.161633663E-01  1.250000000E+00 
      6087  6.360396040E-01  1.250000000E+00 
      6088  6.559158416E-01  1.250000000E+00 
      6089  6.757920792E-01  1.250000000E+00 
      6090  6.956683168E-01  1.250000000E+00 
      6091  7.155445545E-01  1.250000000E+00 
      6092  7.354207921E-01  1.250000000E+00 
      6093  7.552970297E-01  1.250000000E+00 
      6094  7.751732673E-01  1.250000000E+00 
      6095  7.950495050E-01  1.250000000E+00 
      6096  8.149257426E-01  1.250000000E+00 
      6097  8.348019802E-01  1.250000000E+00 
      6098  8.546782178E-01  1.250000000E+00 
      6099  8.745544554E-01  1.250000000E+00 
      6100  8.944306931E-01  1.250000000E+00 
      6101  9.143069307E-01  1.250000000E+00 
      6102  9.341831683E-01  1.250000000E+00 
      6103  9.540594059E-01  1.250000000E+00 
      6104  9.739356436E-01  1.250000000E+00 
      6105  9.938118812E-01  1.250000000E+00 
      6106  1.309549521E+00  1.250487249E+00 
      6107  1.881661328E+00  1.250705443E+00 
      6108  1.605497314E+00  1.250758412E+00 
      6109  1.013541060E+00  1.251296522E+00 
      6110  1.329276678E+00  1.251819786E+00 
      6111  1.901384440E+00  1.252110009E+00 
      6112  1.625222449E+00  1.252126963E+00 
      6113  1.033270239E+00  1.252593044E+00 
      6114  1.349003834E+00  1.253152322E+00 
      6115  1.644947583E+00  1.253495513E+00 
      6116  1.921107552E+00  1.253514574E+00 
      6117  1.052999418E+00  1.253889566E+00 
      6118  1.368730991E+00  1.254484859E+00 
      6119  1.664672717E+00  1.254864064E+00 
      6120  1.940830664E+00  1.254919140E+00 
      6121  1.072728596E+00  1.255186088E+00 
      6122  1.388458147E+00  1.255817395E+00 
      6123  1.684397852E+00  1.256232615E+00 
      6124  1.960553776E+00  1.256323705E+00 
      6125  1.092457775E+00  1.256482610E+00 
      6126  1.408185304E+00  1.257149931E+00 
      6127  1.704122986E+00  1.257601166E+00 
      6128  1.980276888E+00  1.257728271E+00 
      6129  1.112186954E+00  1.257779132E+00 
      6130  1.427912460E+00  1.258482468E+00 
      6131  1.723848120E+00  1.258969717E+00 
      6132  1.131916133E+00  1.259075653E+00 
      6133  2.000000000E+00  1.259132836E+00 
      6134  1.447639617E+00  1.259815004E+00 
      6135  1.743573254E+00  1.260338268E+00 
      6136  1.151645312E+00  1.260372175E+00 
      6137  1.467366773E+00  1.261147541E+00 
      6138  1.171374490E+00  1.261668697E+00 
      6139  1.763298389E+00  1.261706819E+00 
      6140  1.487093930E+00  1.262480077E+00 
      6141  1.191103669E+00  1.262965219E+00 
      6142  1.783023523E+00  1.263075370E+00 
      6143  1.506821087E+00  1.263812613E+00 
      6144  1.210832848E+00  1.264261741E+00 
      6145  1.802748657E+00  1.264443921E+00 
      6146  1.526548243E+00  1.265145150E+00 
      6147  1.230562027E+00  1.265558263E+00 
      6148  1.822473791E+00  1.265812472E+00 
      6149  1.546275400E+00  1.266477686E+00 
      6150  1.250291206E+00  1.266854785E+00 
      6151  1.842198926E+00  1.267181023E+00 
      6152  1.566002556E+00  1.267810223E+00 
      6153  1.270020384E+00  1.268151307E+00 
      6154  1.861924060E+00  1.268549573E+00 
      6155  1.585729713E+00  1.269142759E+00 
      6156  1.289749563E+00  1.269447829E+00 
      6157  1.881649194E+00  1.269918124E+00 
      6158  1.605456869E+00  1.270475296E+00 
      6159  1.309478742E+00  1.270744351E+00 
      6160  7.054542136E-16  1.270833333E+00 
      6161  1.987417492E-02  1.270833333E+00 
      6162  3.974834984E-02  1.270833333E+00 
      6163  5.962252475E-02  1.270833333E+00 
      6164  7.949669967E-02  1.270833333E+00 
      6165  9.937087459E-02  1.270833333E+00 
      6166  1.192450495E-01  1.270833333E+00 
      6167  1.391192244E-01  1.270833333E+00 
      6168  1.589933993E-01  1.270833333E+00 
      6169  1.788675743E-01  1.270833333E+00 
      6170  1.987417492E-01  1.270833333E+00 
      6171  2.186159241E-01  1.270833333E+00 
      6172  2.384900990E-01  1.270833333E+00 
      6173  2.583642739E-01  1.270833333E+00 
      6174  2.782384488E-01  1.270833333E+00 
      6175  2.981126238E-01  1.270833333E+00 
      6176  3.179867987E-01  1.270833333E+00 
      6177  3.378609736E-01  1.270833333E+00 
      6178  3.577351485E-01  1.270833333E+00 
      6179  3.776093234E-01  1.270833333E+00 
      6180  3.974834983E-01  1.270833333E+00 
      6181  4.173576733E-01  1.270833333E+00 
      6182  4.372318482E-01  1.270833333E+00 
      6183  4.571060231E-01  1.270833333E+00 
      6184  4.769801980E-01  1.270833333E+00 
      6185  4.968543729E-01  1.270833333E+00 
      6186  5.167285479E-01  1.270833333E+00 
      6187  5.366027228E-01  1.270833333E+00 
      6188  5.564768977E-01  1.270833333E+00 
      6189  5.763510726E-01  1.270833333E+00 
      6190  5.962252475E-01  1.270833333E+00 
      6191  6.160994224E-01  1.270833333E+00 
      6192  6.359735974E-01  1.270833333E+00 
      6193  6.558477723E-01  1.270833333E+00 
      6194  6.757219472E-01  1.270833333E+00 
      6195  6.955961221E-01  1.270833333E+00 
      6196  7.154702970E-01  1.270833333E+00 
      6197  7.353444719E-01  1.270833333E+00 
      6198  7.552186469E-01  1.270833333E+00 
      6199  7.750928218E-01  1.270833333E+00 
      6200  7.949669967E-01  1.270833333E+00 
      6201  8.148411716E-01  1.270833333E+00 
      6202  8.347153465E-01  1.270833333E+00 
      6203  8.545895215E-01  1.270833333E+00 
      6204  8.744636964E-01  1.270833333E+00 
      6205  8.943378713E-01  1.270833333E+00 
      6206  9.142120462E-01  1.270833333E+00 
      6207  9.340862211E-01  1.270833333E+00 
      6208  9.539603960E-01  1.270833333E+00 
      6209  9.738345710E-01  1.270833333E+00 
      6210  9.937087459E-01  1.270833333E+00 
      6211  1.901374329E+00  1.271286675E+00 
      6212  1.625184026E+00  1.271807832E+00 
      6213  1.329207921E+00  1.272040873E+00 
      6214  1.013439947E+00  1.272093841E+00 
      6215  1.921099463E+00  1.272655226E+00 
      6216  1.644911182E+00  1.273140368E+00 
      6217  1.348937100E+00  1.273337395E+00 
      6218  1.033171148E+00  1.273354348E+00 
      6219  1.940824597E+00  1.274023777E+00 
      6220  1.664638339E+00  1.274472905E+00 
      6221  1.052902349E+00  1.274614856E+00 
      6222  1.368666278E+00  1.274633916E+00 
      6223  1.960549731E+00  1.275392328E+00 
      6224  1.684365495E+00  1.275805441E+00 
      6225  1.072633550E+00  1.275875363E+00 
      6226  1.388395457E+00  1.275930438E+00 
      6227  1.980274866E+00  1.276760879E+00 
      6228  1.092364751E+00  1.277135870E+00 
      6229  1.704092652E+00  1.277137978E+00 
      6230  1.408124636E+00  1.277226960E+00 
      6231  2.000000000E+00  1.278129430E+00 
      6232  1.112095952E+00  1.278396378E+00 
      6233  1.723819808E+00  1.278470514E+00 
      6234  1.427853815E+00  1.278523482E+00 
      6235  1.131827153E+00  1.279656885E+00 
      6236  1.743546965E+00  1.279803050E+00 
      6237  1.447582994E+00  1.279820004E+00 
      6238  1.151558354E+00  1.280917393E+00 
      6239  1.467312172E+00  1.281116526E+00 
      6240  1.763274122E+00  1.281135587E+00 
      6241  1.171289555E+00  1.282177900E+00 
      6242  1.487041351E+00  1.282413048E+00 
      6243  1.783001278E+00  1.282468123E+00 
      6244  1.191020756E+00  1.283438408E+00 
      6245  1.506770530E+00  1.283709570E+00 
      6246  1.802728435E+00  1.283800660E+00 
      6247  1.210751958E+00  1.284698915E+00 
      6248  1.526499709E+00  1.285006092E+00 
      6249  1.822455591E+00  1.285133196E+00 
      6250  1.230483159E+00  1.285959422E+00 
      6251  1.546228888E+00  1.286302614E+00 
      6252  1.842182748E+00  1.286465732E+00 
      6253  1.250214360E+00  1.287219930E+00 
      6254  1.565958066E+00  1.287599136E+00 
      6255  1.861909904E+00  1.287798269E+00 
      6256  1.269945561E+00  1.288480437E+00 
      6257  1.585687245E+00  1.288895658E+00 
      6258  1.881637061E+00  1.289130805E+00 
      6259  1.289676762E+00  1.289740945E+00 
      6260  1.605416424E+00  1.290192179E+00 
      6261  1.901364217E+00  1.290463342E+00 
      6262  1.309407963E+00  1.291001452E+00 
      6263  1.625145603E+00  1.291488701E+00 
      6264  7.170190367E-16  1.291666667E+00 
      6265  1.987211221E-02  1.291666667E+00 
      6266  3.974422442E-02  1.291666667E+00 
      6267  5.961633663E-02  1.291666667E+00 
      6268  7.948844884E-02  1.291666667E+00 
      6269  9.936056106E-02  1.291666667E+00 
      6270  1.192326733E-01  1.291666667E+00 
      6271  1.391047855E-01  1.291666667E+00 
      6272  1.589768977E-01  1.291666667E+00 
      6273  1.788490099E-01  1.291666667E+00 
      6274  1.987211221E-01  1.291666667E+00 
      6275  2.185932343E-01  1.291666667E+00 
      6276  2.384653465E-01  1.291666667E+00 
      6277  2.583374587E-01  1.291666667E+00 
      6278  2.782095710E-01  1.291666667E+00 
      6279  2.980816832E-01  1.291666667E+00 
      6280  3.179537954E-01  1.291666667E+00 
      6281  3.378259076E-01  1.291666667E+00 
      6282  3.576980198E-01  1.291666667E+00 
      6283  3.775701320E-01  1.291666667E+00 
      6284  3.974422442E-01  1.291666667E+00 
      6285  4.173143564E-01  1.291666667E+00 
      6286  4.371864686E-01  1.291666667E+00 
      6287  4.570585809E-01  1.291666667E+00 
      6288  4.769306931E-01  1.291666667E+00 
      6289  4.968028053E-01  1.291666667E+00 
      6290  5.166749175E-01  1.291666667E+00 
      6291  5.365470297E-01  1.291666667E+00 
      6292  5.564191419E-01  1.291666667E+00 
      6293  5.762912541E-01  1.291666667E+00 
      6294  5.961633663E-01  1.291666667E+00 
      6295  6.160354785E-01  1.291666667E+00 
      6296  6.359075908E-01  1.291666667E+00 
      6297  6.557797030E-01  1.291666667E+00 
      6298  6.756518152E-01  1.291666667E+00 
      6299  6.955239274E-01  1.291666667E+00 
      6300  7.153960396E-01  1.291666667E+00 
      6301  7.352681518E-01  1.291666667E+00 
      6302  7.551402640E-01  1.291666667E+00 
      6303  7.750123762E-01  1.291666667E+00 
      6304  7.948844884E-01  1.291666667E+00 
      6305  8.147566007E-01  1.291666667E+00 
      6306  8.346287129E-01  1.291666667E+00 
      6307  8.545008251E-01  1.291666667E+00 
      6308  8.743729373E-01  1.291666667E+00 
      6309  8.942450495E-01  1.291666667E+00 
